"DATE,TIME,ENB_AGG,ENODEB,NOC_CLUSTER,ACC_RATE,ACC_S1_RATE,AVAILABILITY_CELL_ROP,PLMN_0_TRAFFIC_GB,PLMN_1_TRAFFIC_GB,PLMN_2_TRAFFIC_GB,RETAINABILITY,UNAVAILTIME,USER_TRAFFIC_VOLTE,VOLTE_RET,VOLTE_ERAB_ABNORMAL,ACC_VOLTE"
"2024-02-19,14:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.85,99.99,100,12.4876145271,0.0212,7.6757,99.98,0,11.58,99.99,2,99.99"
"2024-02-19,15:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,100,100,13.3885405951,0.0336,7.7155,99.99,0,8.89,99.99,2,100"
"2024-02-19,16:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.98,100,12.4424062663,0.16,8.8769,99.98,0,9.23,99.99,4,98.9802"
"2024-02-19,17:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.99,100,12.8459334371,0.1069,8.6449,99.99,0,7.48,99.99,2,99.99"
"2024-02-19,18:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.98,100,13.6650418857,0.0092,9.9906,99.99,0,11.34,100,0,99.98"
"2024-02-19,19:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,100,100,14.0189770602,0.0571,8.8366,99.98,0,14.3,99.97,10,100"
"2024-02-19,20:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,9.9633494384,0.0046,6.6006,99.99,0,10.4,100,0,99.99"
"2024-02-19,21:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,6.6052367902,0.002,4.891,99.99,0,8.37,100,0,99.99"
"2024-02-19,22:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.99,100,4.907646216,0.0013,4.469,99.98,0,5.33,100,0,99.99"
"2024-02-19,23:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.91,99.97,100,5.1792226729,0.0002,3.3346,99.98,0,2.24,99.98,2,97.9706"
"2024-02-20,00:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,99.99,100,2.1775346241,0.0245,4.0583,100,0,1.36,100,0,99.99"
"2024-02-20,01:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.99,100,100,1.5927888452,0.0008,2.5664,100,0,1.37,100,0,100"
"2024-02-20,02:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.98,99.98,100,2.4740854274,0.001,1.8575,100,0,1.03,100,0,99.98"
"2024-02-20,03:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.94,99.98,100,3.1923847265,0.0009,1.7802,99.99,0,0.75,100,0,99.98"
"2024-02-20,04:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.96,99.98,100,2.4420246479,0.0021,0.7324,100,0,0.98,100,0,0"
"2024-02-20,05:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,100,100,100,0.9978534649,0.0022,0.6228,99.99,0,1.22,100,0,100"
"2024-02-20,06:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.96,100,100,1.8220869824,0.0036,2.198,100,0,1.6,100,0,100"
"2024-02-20,07:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.99,100,5.4235421115,0.0291,4.1369,99.99,0,2.41,100,0,99.99"
"2024-02-20,08:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,8.2406923165,0.0753,5.8164,99.99,0,5.62,100,0,99.99"
"2024-02-20,09:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,100,100,9.4267651436,0.0068,5.2181,99.99,0,6.24,100,0,100"
"2024-02-20,10:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.81,99.99,100,8.8584739711,0.0301,6.651,99.99,0,7.86,99.99,2,99.99"
"2024-02-20,11:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.84,100,100,8.7737878779,0.0311,6.6339,99.99,0,7.94,99.99,2,100"
"2024-02-20,12:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.86,99.99,100,9.911943227,0.0071,8.6624,99.99,0,8.37,100,0,99.99"
"2024-02-20,13:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,10.4644838716,0.0263,10.2237,99.98,0,8.59,99.99,2,99.99"
"2024-02-20,14:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.85,99.99,100,13.3601743722,0.0097,12.2043,99.98,0,7.86,99.99,4,98.9901"
"2024-02-20,15:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,100,100,13.3599396787,0.0828,9.4255,99.98,0,7.36,99.99,4,100"
"2024-02-20,16:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,14.5587446158,0.0123,8.2158,99.99,0,7.23,99.99,2,99.99"
"2024-02-20,17:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,12.3436069114,0.0586,8.6758,99.99,0,8.21,100,0,99.99"
"2024-02-20,18:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,13.0264461035,0.0039,7.8322,99.98,0,8.91,99.99,2,99.99"
"2024-02-20,19:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,11.8882246313,0.0177,7.5154,99.98,0,10.64,99.99,4,99.99"
"2024-02-20,20:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.81,99.98,100,12.1554266657,0.0424,6.3432,99.99,0,6.01,100,0,99.98"
"2024-02-20,21:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,8.3588398986,0.108,4.7792,99.99,0,6.68,99.99,2,99.99"
"2024-02-20,22:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,100,100,3.7144776425,0.0012,4.8638,99.99,0,3.72,100,0,100"
"2024-02-20,23:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.94,99.99,100,4.2052967467,0.0014,3.0231,100,0,3.33,99.98,2,99.99"
"2024-02-21,00:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.96,99.99,100,3.0425982548,0.0066,1.3729,99.99,0,2.11,100,0,99.99"
"2024-02-21,01:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.94,99.99,100,2.3599825795,0.0009,1.8285,100,0,1.04,100,0,99.99"
"2024-02-21,02:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.91,100,100,0.9459126736,0.0101,0.9115,100,0,0.83,100,0,0"
"2024-02-21,03:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.94,100,100,1.0873265562,0.0081,0.8319,100,0,0.02,100,0,100"
"2024-02-21,04:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,100,100,1.036616973,0.0082,0.9998,100,0,0.2,100,0,100"
"2024-02-21,05:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.98,100,100,1.6726646564,0.0563,0.699,100,0,0.14,100,0,100"
"2024-02-21,06:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.95,100,100,3.3009052269,0.0052,1.9805,99.99,0,0.85,100,0,100"
"2024-02-21,07:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.91,99.99,100,5.6332051751,0.0822,5.2195,99.99,0,1.73,100,0,99.99"
"2024-02-21,08:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,100,100,8.5880048568,0.0113,6.2573,99.99,0,5.59,100,0,100"
"2024-02-21,09:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.85,99.99,100,8.9631685981,0.0228,7.6918,99.99,0,8.54,100,0,99.99"
"2024-02-21,10:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,10.2628180751,0.0117,7.195,99.98,0,10.69,99.99,4,99.99"
"2024-02-21,11:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.86,99.99,100,9.7197843706,0.0109,6.4982,99.99,0,8.35,99.99,2,99.99"
"2024-02-21,12:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,10.6089347969,0.0707,7.3858,99.99,0,9.8,99.98,6,99.99"
"2024-02-21,13:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.85,99.99,100,12.5480936839,0.0117,9.1412,99.98,0,7.83,99.99,2,99.99"
"2024-02-21,14:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.86,99.98,100,15.1865584766,0.0115,10.3847,99.98,0,7.27,99.99,4,98.9802"
"2024-02-21,15:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,13.1439706304,0.0225,9.6914,99.99,0,5.99,99.99,2,99.99"
"2024-02-21,16:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,16.1725245413,0.0176,9.1933,99.98,0,5,100,0,99.99"
"2024-02-21,17:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.98,100,14.7466398773,0.0443,10.2407,99.99,0,5.94,99.99,2,98.9802"
"2024-02-21,18:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.91,99.98,100,12.0277637612,0.0202,7.6842,100,0,9.37,99.99,2,99.98"
"2024-02-21,19:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,99.99,100,10.2310078217,0.0278,10.0473,99.99,0,11.35,99.99,2,99.99"
"2024-02-21,20:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.84,99.99,100,7.8178895628,0.0032,7.8484,99.98,0,8.96,99.98,6,99.99"
"2024-02-21,21:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.86,99.99,100,5.7121589778,0.0011,5.1391,99.99,0,7.65,100,0,99.99"
"2024-02-21,22:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.95,99.99,100,5.4688146333,0.0017,2.9753,99.98,0,6.1,99.99,2,99.99"
"2024-02-21,23:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.91,99.99,100,4.8638135191,0.0177,2.4379,100,0,3.07,100,0,99.99"
"2024-02-22,00:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.97,99.99,100,2.7851136396,0.0008,1.8137,100,0,2,100,0,99.99"
"2024-02-22,01:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.96,99.99,100,1.6269646585,0.01,1.7376,100,0,2.92,100,0,99.99"
"2024-02-22,02:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.98,100,100,1.2982431791,0.0178,0.6004,100,0,1.38,100,0,100"
"2024-02-22,03:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,99.99,100,0.8714757851,0.0012,0.6148,100,0,0.06,100,0,99.99"
"2024-02-22,04:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.97,99.98,100,1.2618470927,0.0024,0.7347,100,0,0.07,100,0,99.98"
"2024-02-22,05:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.96,100,1.8127467475,0.0017,0.7994,99.99,0,0.68,100,0,99.96"
"2024-02-22,06:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.99,100,2.3378981271,0.0017,1.6661,100,0,1.51,100,0,99.99"
"2024-02-22,07:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,100,100,7.3003144934,0.0189,5.4047,99.98,0,1.29,100,0,100"
"2024-02-22,08:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,100,100,9.7803678359,0.0194,7.0546,99.98,0,4.92,100,0,100"
"2024-02-22,09:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,100,100,10.052403435,0.0088,6.2168,100,0,8.41,100,0,99"
"2024-02-22,10:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,100,100,11.0852224744,0.0228,5.461,99.99,0,9.23,100,0,100"
"2024-02-22,11:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,11.044060811,0.07,8.1845,99.99,0,8.99,99.99,4,99.99"
"2024-02-22,12:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,12.8290830175,0.0207,9.1566,99.99,0,7.73,100,0,99.99"
"2024-02-22,13:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,11.4743495359,0.0533,9.3295,99.99,0,10.01,100,0,99.99"
"2024-02-22,14:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.84,99.98,100,12.2389700258,0.024,8.2899,99.99,0,9.57,100,0,98.9802"
"2024-02-22,15:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,10.9959477558,0.0743,8.6421,99.99,0,8.5,100,0,99.99"
"2024-02-22,16:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.98,100,12.0452325789,0.0022,9.5765,99.99,0,8.55,99.99,2,99.98"
"2024-02-22,17:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.87,99.99,100,10.6587382029,0.2178,8.0996,99.99,0,8.54,100,0,99.99"
"2024-02-22,18:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.89,99.99,100,12.74040807,0.026,8.3091,99.98,0,8.74,99.98,8,99.99"
"2024-02-22,19:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.86,99.99,100,10.9962690612,0.0168,8.4756,99.99,0,7.9,99.99,4,99.99"
"2024-02-22,20:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,7.8878467902,0.0064,6.0469,99.99,0,9.62,100,0,99.99"
"2024-02-22,21:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.99,100,6.8502323701,0.0073,5.6834,99.98,0,5.72,100,0,99.99"
"2024-02-22,22:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,99.98,100,3.390269354,0.0063,5.2425,99.99,0,2.87,100,0,99.98"
"2024-02-22,23:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.93,99.98,100,3.0557317653,0.0121,3.4702,100,0,2.08,100,0,96.9806"
"2024-02-23,00:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.81,99.89,100,1.9934950391,0.001,2.6552,99.98,0,1.02,99.96,4,99.89"
"2024-02-23,01:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.93,99.98,100,2.3105731226,0.0069,2.7018,99.99,0,0.01,100,0,99.98"
"2024-02-23,02:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.99,100,100,0.5733594291,0.0019,0.773,100,0,1.13,100,0,100"
"2024-02-23,03:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.97,100,100,1.3383598996,0.0025,0.4608,100,0,0.57,100,0,100"
"2024-02-23,04:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.98,99.98,100,1.8582046023,0.0019,0.9276,99.99,0,0.04,100,0,0"
"2024-02-23,05:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.98,100,100,1.2495256951,0.0029,0.6622,100,0,0.03,100,0,100"
"2024-02-23,06:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.95,99.99,100,1.9688038152,0.0092,1.1698,100,0,0.2,100,0,99.99"
"2024-02-23,07:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.92,100,100,4.7298530108,0.0237,3.7246,99.98,0,2.1,99.99,2,100"
"2024-02-23,08:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.9,99.98,100,7.0792296892,0.0173,5.8542,99.98,0,3.21,100,0,99.98"
"2024-02-23,09:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.88,99.99,100,8.6872968817,0.032,5.6103,99.99,0,5.77,100,0,99.99"
"2024-02-23,10:00,PUEPUE0228,PUEPUE0228,M&PUEBLA&PUEBLA,99.84,99.97,100,5.0930064162,0.0047,3.5862,99.99,0,3.24,100,0,99.97"
"2024-02-16,00:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.74,99.99,100,10.5646383012,0.0047,8.4601,99.98,0,7.71,99.98,6,97.9902"
"2024-02-16,01:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.85,99.99,100,6.662680767,0.0016,4.9498,99.99,0,4.41,100,0,99.99"
"2024-02-16,02:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.9,99.99,100,3.1887004146,0.0011,4.8876,100,0,2.55,100,0,99.99"
"2024-02-16,03:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.9,100,100,2.1946392945,0.0005,2.3597,99.99,0,0.42,99.99,2,100"
"2024-02-16,04:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.92,99.99,100,3.9347829288,0.0004,2.7029,99.99,0,0.93,99.99,2,98.9901"
"2024-02-16,05:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.91,99.99,100,4.2487978934,0.0011,3.7937,100,0,0.89,100,0,99.99"
"2024-02-16,06:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.87,99.99,100,7.7767604961,0.0157,6.4814,99.99,0,1.72,100,0,99.99"
"2024-02-16,07:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.77,99.99,100,14.9433678009,0.0813,12.7501,99.98,0,5.51,99.99,4,99.99"
"2024-02-16,08:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.77,99.99,100,16.7032023888,0.0738,12.9271,99.96,0,9.73,99.99,8,99.99"
"2024-02-16,09:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.75,99.99,100,15.9443747248,0.1018,14.6555,99.96,0,16.01,99.97,16,99.99"
"2024-02-16,10:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.79,99.99,100,15.1508506386,0.0066,14.5815,99.97,0,15.85,99.99,8,99.99"
"2024-02-16,11:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.79,99.99,100,16.8209737163,0.0462,16.2946,99.96,0,15.3,99.98,10,99.99"
"2024-02-16,12:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.79,99.99,100,16.4126325397,0.0639,15.142,99.98,0,15.73,99.98,14,99.99"
"2024-02-16,13:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,17.9471820583,0.0118,18.2964,99.95,0,15.04,99.99,8,99.99"
"2024-02-16,14:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.74,99.99,100,16.7450224981,0.0352,18.6495,99.96,0,15.06,99.98,12,99.99"
"2024-02-16,15:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.75,99.99,100,17.1946249892,0.0168,17.3368,99.97,0,14.12,99.99,8,99.99"
"2024-02-16,16:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.78,99.99,100,18.0656155566,0.0487,17.4161,99.97,0,13.06,99.98,14,99.99"
"2024-02-16,17:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,17.9755333803,0.0045,13.6986,99.97,0,13.26,99.99,6,98.9901"
"2024-02-16,18:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.74,99.99,100,18.2360569013,0.0195,15.3725,99.96,0,17.36,99.99,8,99.99"
"2024-02-16,19:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.69,99.99,100,17.2944106153,0.011,14.81,99.97,0,16.43,99.99,4,99.99"
"2024-02-16,20:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.79,99.99,100,16.408566385,0.0357,16.1999,99.97,0,14.22,100,2,99.99"
"2024-02-16,21:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.78,99.98,100,16.1252757526,0.076,15.9619,99.97,0,13.77,99.99,4,99.98"
"2024-02-16,22:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.8,99.98,100,19.5270534605,0.0601,13.9917,99.97,0,9.96,100,2,99.98"
"2024-02-16,23:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.81,99.99,100,15.7435443251,0.0392,12.4252,99.98,0,5.9,100,0,99.99"
"2024-02-17,00:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.83,99.99,100,9.664121083,0.001,10.0812,99.99,0,3.99,99.99,2,99.99"
"2024-02-17,01:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.87,100,100,5.7503087442,0.0087,6.9315,99.98,0,3.4,99.99,2,99"
"2024-02-17,02:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.89,99.99,100,2.9251864176,0.0011,3.0668,100,0,1,100,0,99.99"
"2024-02-17,03:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.91,100,100,2.8043827036,0.0012,2.833,100,0,1.13,100,0,100"
"2024-02-17,04:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.91,100,100,3.8610734037,0.0016,3.3592,100,0,1.28,99.99,2,100"
"2024-02-17,05:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.88,100,100,2.5745118032,0.0012,3.4547,99.99,0,1.23,99.99,4,100"
"2024-02-17,06:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.9,99.99,100,4.2267311362,0.0007,5.332,99.98,0,1.9,99.99,2,98.9901"
"2024-02-17,07:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.78,99.99,100,10.4143079362,0.0077,8.8693,99.97,0,4.14,99.99,6,98.9901"
"2024-02-17,08:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.78,99.99,100,13.0601664998,0.0194,12.9927,99.97,0,9.79,99.99,4,99.99"
"2024-02-17,09:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,16.0340908913,0.0145,14.8461,99.97,0,14.04,100,2,99.99"
"2024-02-17,10:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,15.5637869611,0.0315,15.7316,99.97,0,14.04,99.99,8,99.99"
"2024-02-17,11:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.81,99.99,100,15.633434057,0.0276,17.0481,99.97,0,18.06,99.98,12,99.99"
"2024-02-17,12:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.98,100,16.4111470804,0.0512,14.8893,99.97,0,16.43,99.99,6,99.98"
"2024-02-17,13:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,17.6377566524,0.0705,14.7829,99.97,0,13.56,99.99,8,99.99"
"2024-02-17,14:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.75,99.99,100,18.2487638662,0.0436,15.9111,99.97,0,11,99.98,12,98.9901"
"2024-02-17,15:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.82,100,100,21.611736155,0.023,15.945,99.97,0,12.85,99.99,4,100"
"2024-02-17,16:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.79,99.99,100,18.653660081,0.0166,14.7025,99.96,0,9.42,99.98,12,98.9901"
"2024-02-17,17:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.78,99.99,100,16.0743119192,0.0405,14.9295,99.98,0,7.99,99.99,4,99.99"
"2024-02-17,18:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.74,99.98,100,18.3917256072,0.0463,15.7662,99.97,0,12.15,99.99,4,99.98"
"2024-02-17,19:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,19.1182876,0.0133,12.9161,99.97,0,9.87,99.99,4,99.99"
"2024-02-17,20:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.74,99.99,100,18.0340036749,0.0143,12.6162,99.97,0,8.57,100,0,99.99"
"2024-02-17,21:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.76,99.99,100,16.1105822764,0.0097,14.3453,99.97,0,6.67,100,0,99.99"
"2024-02-17,22:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.75,99.99,100,18.0229376997,0.1197,14.4479,99.97,0,9.94,99.99,4,99.99"
"2024-02-17,23:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.82,99.99,100,15.1158375664,0.0023,10.3814,99.98,0,4.95,99.99,6,99.99"
"2024-02-18,00:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.89,100,100,11.4592146123,0.0205,9.0772,99.99,0,4.89,99.99,2,100"
"2024-02-18,01:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.88,99.99,100,7.7453739934,0.0054,6.6823,100,0,3.57,100,0,99.99"
"2024-02-18,02:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.87,99.99,100,4.8862481483,0.0007,6.5614,99.99,0,1.66,100,0,99.99"
"2024-02-18,03:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.88,99.99,100,3.4699682139,0.0051,2.3613,99.99,0,1.44,99.99,2,99.99"
"2024-02-18,04:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.95,100,100,1.7658425492,0.0001,2.8907,99.99,0,1.51,99.99,2,100"
"2024-02-18,05:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.91,100,100,3.5417852918,0.0019,2.6928,99.99,0,1.37,100,0,100"
"2024-02-18,06:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.9,99.99,100,5.0428425884,0.0089,4.0697,99.98,0,0.99,99.99,2,99.99"
"2024-02-18,07:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.81,99.99,100,7.5483694668,0.0028,11.4033,99.99,0,1.97,99.99,4,98.9901"
"2024-02-18,08:00,PUEPUE0229,PUEPUE0229,M&PUEBLA&PUEBLA,99.81,99.99,100,12.2380778186,0.0044,12.3519,99.98,0,3.66,100,2,99.99"
